cle_obs,type_en,code_en,nom_en,version_en,type_info_geo
1190824,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187514,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184077,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190657,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094908,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187812,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179641,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095168,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1177514,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1097292,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197721,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188358,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185627,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185295,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178584,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093799,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1094225,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1188656,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094763,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1188995,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177611,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189894,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1198595,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094949,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1179908,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184813,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179868,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185298,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184572,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093796,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192940,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1096349,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1096419,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094004,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1095822,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1192500,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1185987,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191073,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1193115,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1095103,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178367,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188389,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186141,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186123,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198749,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1190801,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1190586,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1185937,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183299,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191283,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094512,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178740,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184589,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177353,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185748,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096741,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1191317,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198457,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186559,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187888,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095303,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096894,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1196827,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190259,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187292,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195984,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185833,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189099,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189555,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096302,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192950,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1187025,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198681,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1097376,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095634,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192915,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1190808,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096740,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1093562,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198114,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195422,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182764,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181525,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198291,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195281,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185969,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192364,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1185263,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198359,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183491,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180201,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096976,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1196392,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190866,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1186094,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186726,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181393,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179339,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187965,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180666,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185584,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096478,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096965,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1095720,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1195263,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186274,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183469,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188644,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195568,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185926,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181368,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191645,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1177926,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177424,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177546,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196283,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095101,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189391,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095421,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1196914,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1097253,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180135,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191862,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1095706,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096673,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1180926,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178079,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192845,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1186012,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197281,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183817,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191360,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1093566,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1186911,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188169,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187105,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190310,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1193060,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1190179,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198319,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094619,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181251,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192363,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1094081,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1186405,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094976,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1186886,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178069,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190458,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192548,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1185283,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095635,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1185421,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192472,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1182724,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094169,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189057,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197566,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1097130,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1184824,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094077,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1195320,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197591,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183711,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192239,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1095074,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1188146,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185271,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183083,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189059,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190558,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1185009,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093962,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096348,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189969,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1185626,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178049,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197058,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180121,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1097280,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181713,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187883,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178661,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179369,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188179,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190430,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192350,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1180122,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191739,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192959,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1184515,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183383,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178266,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178223,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181722,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1193136,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1196939,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182636,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095574,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1190572,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1184307,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182988,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179342,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183067,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095989,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1184779,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185918,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188020,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093791,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198767,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1190491,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1190643,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1189012,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184734,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177494,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190347,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1183636,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179075,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196963,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189543,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1097154,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094624,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187162,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184099,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180759,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188150,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178402,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195340,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179814,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1178621,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095982,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1185715,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183329,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096331,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1183650,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198703,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093824,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1179164,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181435,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191246,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181377,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197473,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192661,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1197910,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182935,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185487,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093648,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1094491,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178123,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189249,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189910,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1094898,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094700,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189310,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182440,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177934,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096866,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192314,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1095864,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178028,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197353,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187600,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094584,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178734,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192276,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1097019,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1195986,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094276,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1177548,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094828,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197295,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191684,"ZNIEFF type 1",04M000012,"Terre Sainte Pente Externe",2016-05,Rattachement
1186213,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190562,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1195377,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189923,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1184348,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095829,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197725,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188604,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192854,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1190524,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1097160,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1192875,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1191758,"ZNIEFF type 1",04M000012,"Terre Sainte Pente Externe",2016-05,Rattachement
1190188,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1094752,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1190171,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189507,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198371,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1193063,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
