Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,Longueur_poisson_cm,Substrat_Suivis,Longueur_transect_metre,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,Flag,Year
Saint-Leu_LR05,2008-01-03,Epinephelus merra,Algues gazonnantes,4.0,14,Corail mort en place,20,60010514,55.2855,-21.172506,Belt,2008
Saint-Leu_LR05,2009-01-12,,,1.0,,,20,60010514,55.2855,-21.172506,Belt,2009
Saint-Leu_LR05,2010-01-26,Epinephelus merra,Acropore branchu,1.0,9,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2010
Saint-Leu_LR05,2011-03-01,Epinephelus merra,Algues gazonnantes,1.0,21,Corail mort en place,20,60010514,55.2855,-21.172506,Belt,2011
Saint-Leu_LR05,2013-01-22,Epinephelus merra,Acropore digité,1.0,14,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2013
Saint-Leu_LR05,2013-01-22,Epinephelus merra,Algues gazonnantes,2.0,19,,20,60010514,55.2855,-21.172506,Belt,2013
Saint-Leu_LR05,2013-01-22,Epinephelus merra,Algues gazonnantes,3.0,10,Corail mort en place,20,60010514,55.2855,-21.172506,Belt,2013
Saint-Leu_LR05,2013-01-22,Epinephelus merra,Algues gazonnantes,4.0,11,Corail mort en place,20,60010514,55.2855,-21.172506,Belt,2013
Saint-Leu_LR05,2013-01-22,Epinephelus merra,Non-Acropore foliacé,5.0,21,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2013
Saint-Leu_LR05,2015-02-02,Epinephelus merra,Acropore,1.0,4,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2015
Saint-Leu_LR05,2015-02-02,Epinephelus merra,Acropore,2.0,5,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2015
Saint-Leu_LR05,2016-02-24,Epinephelus merra,Acropore branchu,1.0,7,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2016
Saint-Leu_LR05,2017-02-06,Epinephelus merra,Acropore digité,1.0,13,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2017
Saint-Leu_LR05,2017-02-06,Epinephelus merra,,2.0,17,Débris,20,60010514,55.2855,-21.172506,Belt,2017
Saint-Leu_LR05,2017-02-06,Epinephelus merra,Non-Acropore foliacé,3.0,10,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2017
Saint-Leu_LR05,2017-02-06,Epinephelus merra,Algues gazonnantes,4.0,16,Corail mort en place,20,60010514,55.2855,-21.172506,Belt,2017
Saint-Leu_LR05,2018-03-29,,,,,,20,60010514,55.2855,-21.172506,Belt,2018
Saint-Leu_LR05,2019-01-23,Epinephelus merra,,1.0,17,Dalle corallienne,20,60010514,55.2855,-21.172506,Belt,2019
Saint-Leu_LR05,2019-01-23,Epinephelus merra,Algues gazonnantes,2.0,15,,20,60010514,55.2855,-21.172506,Belt,2019
Saint-Leu_LR05,2020-01-15,Epinephelus merra,Algues gazonnantes,1.0,12,Corail mort en place,20,60010514,55.2855,-21.172506,Belt,2020
Saint-Leu_LR05,2021-01-25,Epinephelus merra,,1.0,13,Débris,20,60010514,55.2855,-21.172506,Belt,2021
Saint-Leu_LR05,2022-01-13,Epinephelus merra,Acropore digité,1.0,14,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2022
Saint-Leu_LR05,2022-01-13,Epinephelus merra,Acropore digité,2.0,12,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2022
Saint-Leu_LR05,2022-01-13,Epinephelus merra,Acropore tabulaire,3.0,13,Substrat dur colonisé,20,60010514,55.2855,-21.172506,Belt,2022
Saint-Leu_LR05,2022-11-23,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010514,55.2855,-21.172506,Belt,2022
Saint-Leu_LR05,2022-11-23,Epinephelus merra,,2.0,11,Débris,20,60010514,55.2855,-21.172506,Belt,2022
Saint-Leu_LR06,2008-01-03,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010515,55.2851,-21.17172,Belt,2008
Saint-Leu_LR06,2008-01-03,Epinephelus merra,Acropore branchu,2.0,14,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2008
Saint-Leu_LR06,2008-01-03,Epinephelus merra,Acropore branchu,3.0,13,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2008
Saint-Leu_LR06,2008-01-03,Epinephelus merra,Algues gazonnantes,4.0,12,Corail mort en place,20,60010515,55.2851,-21.17172,Belt,2008
Saint-Leu_LR06,2008-01-03,Epinephelus merra,Acropore branchu,5.0,15,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2008
Saint-Leu_LR06,2009-01-12,,,1.0,,,20,60010515,55.2851,-21.17172,Belt,2009
Saint-Leu_LR06,2010-01-26,Epinephelus merra,Acropore branchu,1.0,20,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2010
Saint-Leu_LR06,2010-01-26,Epinephelus merra,Acropore branchu,2.0,15,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2010
Saint-Leu_LR06,2010-01-26,Epinephelus merra,Acropore branchu,3.0,16,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2010
Saint-Leu_LR06,2010-01-26,Epinephelus merra,Acropore branchu,4.0,16,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2010
Saint-Leu_LR06,2011-03-01,Epinephelus merra,Acropore branchu,1.0,11,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2011
Saint-Leu_LR06,2011-03-01,Epinephelus merra,Algues gazonnantes,2.0,11,Corail mort en place,20,60010515,55.2851,-21.17172,Belt,2011
Saint-Leu_LR06,2011-03-01,Epinephelus merra,Acropore branchu,3.0,15,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2011
Saint-Leu_LR06,2013-01-24,Epinephelus merra,Acropore branchu,1.0,14,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2013
Saint-Leu_LR06,2013-01-24,Epinephelus merra,Algues gazonnantes,2.0,19,Corail mort en place,20,60010515,55.2851,-21.17172,Belt,2013
Saint-Leu_LR06,2013-01-24,Epinephelus merra,Algues gazonnantes,3.0,13,Corail mort en place,20,60010515,55.2851,-21.17172,Belt,2013
Saint-Leu_LR06,2013-01-24,Epinephelus merra,Non-Acropore submassif,4.0,20,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2013
Saint-Leu_LR06,2013-01-24,Epinephelus merra,Acropore branchu,5.0,14,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2013
Saint-Leu_LR06,2013-01-24,Epinephelus merra,Acropore branchu,6.0,12,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2013
Saint-Leu_LR06,2015-02-02,Epinephelus merra,Acropore,1.0,20,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2015
Saint-Leu_LR06,2015-02-02,Epinephelus merra,,2.0,5,Débris,20,60010515,55.2851,-21.17172,Belt,2015
Saint-Leu_LR06,2015-02-02,Epinephelus merra,Acropore,3.0,10,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2015
Saint-Leu_LR06,2015-02-02,Epinephelus merra,Acropore,4.0,12,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2015
Saint-Leu_LR06,2015-02-02,Epinephelus merra,Acropore tabulaire,5.0,15,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2015
Saint-Leu_LR06,2015-02-02,Epinephelus merra,Acropore,6.0,10,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2015
Saint-Leu_LR06,2016-02-20,Epinephelus merra,Non-Acropore massif,1.0,16,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2016
Saint-Leu_LR06,2017-02-06,Epinephelus merra,Algues gazonnantes,1.0,6,Corail mort en place,20,60010515,55.2851,-21.17172,Belt,2017
Saint-Leu_LR06,2017-02-06,Epinephelus merra,Acropore digité,2.0,14,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2017
Saint-Leu_LR06,2018-03-29,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010515,55.28522,-21.17174,Belt,2018
Saint-Leu_LR06,2018-03-29,Epinephelus merra,Algues gazonnantes,2.0,22,Corail mort en place,20,60010515,55.28522,-21.17174,Belt,2018
Saint-Leu_LR06,2019-02-21,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2019
Saint-Leu_LR06,2020-02-06,,,,,,20,60010515,55.2851,-21.17172,Belt,2020
Saint-Leu_LR06,2020-11-24,Epinephelus merra,Algues gazonnantes,1.0,12,Corail mort en place,20,60010515,55.2851,-21.17172,Belt,2020
Saint-Leu_LR06,2020-11-24,Epinephelus merra,Acropore digité,2.0,13,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2020
Saint-Leu_LR06,2022-02-23,Epinephelus merra,Acropore digité,1.0,14,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2022
Saint-Leu_LR06,2022-02-23,Epinephelus merra,Non-Acropore submassif,2.0,20,Substrat dur colonisé,20,60010515,55.2851,-21.17172,Belt,2022
Saint-Leu_LR06,2022-02-23,Epinephelus merra,Algues gazonnantes,3.0,14,Corail mort en place,20,60010515,55.2851,-21.17172,Belt,2022
Saint-Leu_LR06,2022-02-23,Epinephelus merra,,4.0,13,Débris,20,60010515,55.2851,-21.17172,Belt,2022
Saint-Leu_LR07,2008-01-03,,,1.0,,,20,60010516,55.28509,-21.17393,Belt,2008
Saint-Leu_LR07,2009-01-12,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010516,55.28509,-21.17393,Belt,2009
Saint-Leu_LR07,2010-01-26,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010516,55.28509,-21.17393,Belt,2010
Saint-Leu_LR07,2011-03-01,,,1.0,,,20,60010516,55.28509,-21.17393,Belt,2011
Saint-Leu_LR07,2013-01-22,Epinephelus merra,Non-Acropore massif,1.0,13,Substrat dur colonisé,20,60010516,55.28509,-21.17393,Belt,2013
Saint-Leu_LR07,2013-01-22,Epinephelus merra,Acropore branchu,2.0,12,Substrat dur colonisé,20,60010516,55.28509,-21.17393,Belt,2013
Saint-Leu_LR07,2013-01-22,Epinephelus merra,Acropore branchu,3.0,13,Substrat dur colonisé,20,60010516,55.28509,-21.17393,Belt,2013
Saint-Leu_LR07,2013-01-22,Epinephelus merra,Acropore branchu,4.0,16,Substrat dur colonisé,20,60010516,55.28509,-21.17393,Belt,2013
Saint-Leu_LR07,2015-02-02,,,1.0,,,20,60010516,55.28509,-21.17393,Belt,2015
Saint-Leu_LR07,2016-02-29,Epinephelus merra,,1.0,10,,20,60010516,55.28509,-21.17393,Belt,2016
Saint-Leu_LR07,2016-02-29,Epinephelus merra,,2.0,12,,20,60010516,55.28509,-21.17393,Belt,2016
Saint-Leu_LR07,2016-02-29,Epinephelus merra,,3.0,20,,20,60010516,55.28509,-21.17393,Belt,2016
Saint-Leu_LR07,2017-01-12,Epinephelus merra,Algues gazonnantes,1.0,15,Corail mort en place,20,60010516,55.28509,-21.17393,Belt,2017
Saint-Leu_LR07,2018-03-15,,,,,,20,60010516,55.28545,-21.1738,Belt,2018
Saint-Leu_LR07,2019-02-21,,,,,,20,60010516,55.28509,-21.17393,Belt,2019
Saint-Leu_LR07,2020-01-15,,,,,,20,60010516,55.28509,-21.17393,Belt,2020
Saint-Leu_LR07,2020-12-02,Epinephelus merra,Non-Acropore submassif,1.0,17,Substrat dur colonisé,20,60010516,55.28509,-21.17393,Belt,2020
Saint-Leu_LR07,2020-12-02,Epinephelus tauvina,Algues gazonnantes,2.0,30,Corail mort en place,20,60010516,55.28509,-21.17393,Belt,2020
Saint-Leu_LR07,2022-01-13,Epinephelus hexagonatus,Non-Acropore submassif,1.0,20,Substrat dur colonisé,20,60010516,55.28509,-21.17393,Belt,2022
Saint-Leu_LR07,2022-01-13,Epinephelus hexagonatus,,2.0,17,Débris,20,60010516,55.28509,-21.17393,Belt,2022
Saint-Leu_LR08,2008-01-03,,,1.0,,,20,60010517,55.28495,-21.17358,Belt,2008
Saint-Leu_LR08,2009-01-12,Epinephelus merra,Non-Acropore submassif,1.0,12,Substrat dur colonisé,20,60010517,55.28495,-21.17358,Belt,2009
Saint-Leu_LR08,2010-01-26,Epinephelus merra,Acropore tabulaire,1.0,23,Substrat dur colonisé,20,60010517,55.28495,-21.17358,Belt,2010
Saint-Leu_LR08,2011-03-01,Epinephelus merra,Algues gazonnantes,1.0,5,Corail mort en place,20,60010517,55.28495,-21.17358,Belt,2011
Saint-Leu_LR08,2013-01-22,Epinephelus merra,Non-Acropore submassif,1.0,14,Substrat dur colonisé,20,60010517,55.28495,-21.17358,Belt,2013
Saint-Leu_LR08,2015-02-02,Epinephelus merra,,1.0,20,Sable,20,60010517,55.28495,-21.17358,Belt,2015
Saint-Leu_LR08,2015-02-02,Epinephelus merra,Millépores,2.0,15,,20,60010517,55.28495,-21.17358,Belt,2015
Saint-Leu_LR08,2016-02-29,Epinephelus merra,,1.0,10,,20,60010517,55.28495,-21.17358,Belt,2016
Saint-Leu_LR08,2017-01-12,Epinephelus merra,,1.0,18,Débris,20,60010517,55.28495,-21.17358,Belt,2017
Saint-Leu_LR08,2018-03-15,,,,,,20,60010517,55.28533,-21.17345,Belt,2018
Saint-Leu_LR08,2019-02-21,,,,,,20,60010517,55.28495,-21.17358,Belt,2019
Saint-Leu_LR08,2020-01-15,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010517,55.28495,-21.17358,Belt,2020
Saint-Leu_LR08,2020-02-06,,,,,,20,60010517,55.28495,-21.17358,Belt,2020
Saint-Leu_LR08,2020-12-02,Epinephelus hexagonatus,Acropore tabulaire,1.0,15,Substrat dur colonisé,20,60010517,55.28495,-21.17358,Belt,2020
Saint-Leu_LR08,2022-01-13,Epinephelus hexagonatus,Algues gazonnantes,1.0,17,Corail mort en place,20,60010517,55.28495,-21.17358,Belt,2022
Saint-Leu_LR08,2022-01-13,Epinephelus hexagonatus,Algues gazonnantes,2.0,16,Corail mort en place,20,60010517,55.28495,-21.17358,Belt,2022
Saint-Leu_LR08,2022-01-13,Epinephelus hexagonatus,Algues gazonnantes,3.0,18,Corail mort en place,20,60010517,55.28495,-21.17358,Belt,2022
Saint-Leu_LR08,2022-01-13,Epinephelus merra,Algues gazonnantes,4.0,12,Corail mort en place,20,60010517,55.28495,-21.17358,Belt,2022
Saint-Leu_LR08,2022-01-13,Epinephelus merra,Algues gazonnantes,5.0,18,Corail mort en place,20,60010517,55.28495,-21.17358,Belt,2022
Saint-Leu_LR09,2008-01-03,,,1.0,,,20,60010518,55.28536,-21.17234,Belt,2008
Saint-Leu_LR09,2009-01-12,,,1.0,,,20,60010518,55.28536,-21.17234,Belt,2009
Saint-Leu_LR09,2010-01-26,Epinephelus merra,Acropore branchu,1.0,16,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2010
Saint-Leu_LR09,2011-03-01,Epinephelus merra,Acropore digité,1.0,5,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2011
Saint-Leu_LR09,2011-03-01,Epinephelus merra,Acropore digité,2.0,7,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2011
Saint-Leu_LR09,2013-01-22,Epinephelus merra,Millépores,1.0,23,,20,60010518,55.28536,-21.17234,Belt,2013
Saint-Leu_LR09,2013-01-22,Epinephelus merra,Acropore branchu,2.0,8,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2013
Saint-Leu_LR09,2013-01-22,Epinephelus merra,Millépores,3.0,16,,20,60010518,55.28536,-21.17234,Belt,2013
Saint-Leu_LR09,2013-01-22,Epinephelus merra,Acropore branchu,4.0,13,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2013
Saint-Leu_LR09,2013-01-22,Epinephelus merra,Acropore branchu,5.0,17,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2013
Saint-Leu_LR09,2015-02-02,Epinephelus merra,Acropore,1.0,5,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2015
Saint-Leu_LR09,2015-02-02,Epinephelus merra,Acropore,2.0,10,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2015
Saint-Leu_LR09,2016-02-24,Epinephelus merra,Algues gazonnantes,1.0,13,Corail mort en place,20,60010518,55.28536,-21.17234,Belt,2016
Saint-Leu_LR09,2017-02-06,Epinephelus merra,Algues gazonnantes,1.0,16,Corail mort en place,20,60010518,55.28536,-21.17234,Belt,2017
Saint-Leu_LR09,2018-03-29,,,,,,20,60010518,55.28536,-21.17234,Belt,2018
Saint-Leu_LR09,2019-01-23,Epinephelus merra,Acropore digité,1.0,13,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2019
Saint-Leu_LR09,2019-01-23,Epinephelus merra,Acropore tabulaire,2.0,14,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2019
Saint-Leu_LR09,2020-02-06,Epinephelus merra,,1.0,10,Débris,20,60010518,55.28536,-21.17234,Belt,2020
Saint-Leu_LR09,2020-02-06,Epinephelus merra,Algues gazonnantes,2.0,20,Corail mort en place,20,60010518,55.28536,-21.17234,Belt,2020
Saint-Leu_LR09,2020-11-24,Epinephelus merra,,1.0,12,Débris,20,60010518,55.28536,-21.17234,Belt,2020
Saint-Leu_LR09,2022-02-23,Epinephelus merra,Acropore digité,1.0,13,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2022
Saint-Leu_LR09,2022-02-23,Epinephelus merra,Acropore digité,2.0,11,Substrat dur colonisé,20,60010518,55.28536,-21.17234,Belt,2022
Saint-Leu_LR09,2022-02-23,Epinephelus merra,Algues gazonnantes,3.0,15,Corail mort en place,20,60010518,55.28536,-21.17234,Belt,2022
Saint-Leu_LR09,2022-02-23,Epinephelus merra,Algues gazonnantes,4.0,15,Corail mort en place,20,60010518,55.28536,-21.17234,Belt,2022
Saint-Leu_LR09,2022-02-23,Epinephelus merra,,5.0,14,Débris,20,60010518,55.28536,-21.17234,Belt,2022
Saint-Leu_LR10,2008-01-03,Epinephelus merra,,1.0,,,20,60010519,55.28477,-21.1718,Belt,2008
Saint-Leu_LR10,2009-01-12,Epinephelus merra,Acropore branchu,1.0,10,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2009
Saint-Leu_LR10,2009-01-12,Epinephelus merra,Acropore branchu,2.0,10,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2009
Saint-Leu_LR10,2009-01-12,Epinephelus merra,Acropore branchu,3.0,14,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2009
Saint-Leu_LR10,2010-01-26,Epinephelus merra,Acropore branchu,1.0,17,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2010
Saint-Leu_LR10,2010-01-26,Epinephelus merra,,2.0,9,Débris,20,60010519,55.28477,-21.1718,Belt,2010
Saint-Leu_LR10,2011-03-01,Epinephelus merra,Algues gazonnantes,1.0,5,Corail mort en place,20,60010519,55.28477,-21.1718,Belt,2011
Saint-Leu_LR10,2013-01-24,Epinephelus merra,Acropore branchu,1.0,18,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2013
Saint-Leu_LR10,2013-01-24,Epinephelus merra,Acropore branchu,2.0,22,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2013
Saint-Leu_LR10,2013-01-24,Epinephelus merra,Acropore branchu,3.0,13,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2013
Saint-Leu_LR10,2015-02-02,Epinephelus merra,Acropore,1.0,10,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2015
Saint-Leu_LR10,2015-02-02,Epinephelus merra,Acropore,2.0,25,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2015
Saint-Leu_LR10,2015-02-02,Epinephelus merra,,3.0,10,Sable,20,60010519,55.28477,-21.1718,Belt,2015
Saint-Leu_LR10,2015-02-02,Epinephelus merra,Acropore,4.0,5,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2015
Saint-Leu_LR10,2016-02-20,,,1.0,,,20,60010519,55.28477,-21.1718,Belt,2016
Saint-Leu_LR10,2017-02-06,Epinephelus merra,Acropore tabulaire,1.0,12,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2017
Saint-Leu_LR10,2017-02-06,Epinephelus merra,Algues gazonnantes,2.0,15,Corail mort en place,20,60010519,55.28477,-21.1718,Belt,2017
Saint-Leu_LR10,2018-03-29,,,,,,20,60010519,55.28527,-21.17182,Belt,2018
Saint-Leu_LR10,2019-02-21,,,,,,20,60010519,55.28477,-21.1718,Belt,2019
Saint-Leu_LR10,2020-02-06,,,,,,20,60010519,55.28477,-21.1718,Belt,2020
Saint-Leu_LR10,2020-11-24,Epinephelus merra,,1.0,10,Dalle corallienne,20,60010519,55.28477,-21.1718,Belt,2020
Saint-Leu_LR10,2022-02-23,Epinephelus merra,Non-Acropore massif,1.0,13,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2022
Saint-Leu_LR10,2022-02-23,Epinephelus hexagonatus,Non-Acropore submassif,2.0,13,Substrat dur colonisé,20,60010519,55.28477,-21.1718,Belt,2022
Saint-Leu_LR10,2022-02-23,Epinephelus hexagonatus,Algues gazonnantes,3.0,20,Corail mort en place,20,60010519,55.28477,-21.1718,Belt,2022
Saint-Leu_LR10,2022-02-23,Epinephelus merra,,4.0,14,Sable,20,60010519,55.28477,-21.1718,Belt,2022
Saint-Pierre_PH01,2007-12-22,Epinephelus merra,Acropore tabulaire,1.0,14,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2007
Saint-Pierre_PH01,2009-01-13,,,1.0,,,20,60010520,55.47366,-21.3457,Belt,2009
Saint-Pierre_PH01,2009-01-13,Epinephelus merra,Acropore branchu,2.0,12,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2009
Saint-Pierre_PH01,2010-01-22,Epinephelus merra,Acropore branchu,1.0,9,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2010
Saint-Pierre_PH01,2010-01-22,Epinephelus merra,Acropore tabulaire,2.0,9,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2010
Saint-Pierre_PH01,2011-02-01,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2011
Saint-Pierre_PH01,2011-02-01,Epinephelus merra,Algues gazonnantes,2.0,8,,20,60010520,55.47366,-21.3457,Belt,2011
Saint-Pierre_PH01,2011-02-01,Epinephelus merra,Algues gazonnantes,3.0,15,,20,60010520,55.47366,-21.3457,Belt,2011
Saint-Pierre_PH01,2012-01-27,Epinephelus merra,Algues gazonnantes,1.0,12,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2012
Saint-Pierre_PH01,2012-01-27,Epinephelus merra,Acropore branchu,2.0,16,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2012
Saint-Pierre_PH01,2012-01-27,Epinephelus merra,Acropore branchu,3.0,9,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2012
Saint-Pierre_PH01,2013-01-23,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2013
Saint-Pierre_PH01,2013-01-23,Epinephelus merra,Acropore branchu,2.0,16,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2013
Saint-Pierre_PH01,2015-02-17,Epinephelus merra,Algues gazonnantes,1.0,12,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2015
Saint-Pierre_PH01,2015-02-17,Epinephelus merra,Algues gazonnantes,2.0,14,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2015
Saint-Pierre_PH01,2015-02-17,Epinephelus merra,Algues gazonnantes,3.0,13,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2015
Saint-Pierre_PH01,2015-02-17,Epinephelus merra,Algues gazonnantes,4.0,12,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2015
Saint-Pierre_PH01,2016-02-13,Epinephelus merra,Acropore branchu,1.0,7,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2016
Saint-Pierre_PH01,2017-02-16,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2017
Saint-Pierre_PH01,2017-02-16,Epinephelus merra,Acropore branchu,2.0,10,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2017
Saint-Pierre_PH01,2017-02-16,Epinephelus merra,Acropore branchu,3.0,14,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2017
Saint-Pierre_PH01,2019-02-14,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2019
Saint-Pierre_PH01,2019-02-14,Epinephelus merra,Acropore tabulaire,2.0,18,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2019
Saint-Pierre_PH01,2020-02-14,Epinephelus merra,Acropore digité,1.0,15,Substrat dur colonisé,20,60010520,55.47392,-21.34552,Belt,2020
Saint-Pierre_PH01,2020-02-14,Epinephelus merra,Acropore branchu,2.0,16,Substrat dur colonisé,20,60010520,55.47392,-21.34552,Belt,2020
Saint-Pierre_PH01,2021-01-27,Epinephelus merra,Acropore digité,1.0,5,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2021
Saint-Pierre_PH01,2021-01-27,Epinephelus merra,Acropore digité,2.0,13,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2021
Saint-Pierre_PH01,2022-04-28,Epinephelus hexagonatus,Algues gazonnantes,1.0,8,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2022
Saint-Pierre_PH01,2022-04-28,Epinephelus hexagonatus,Algues gazonnantes,2.0,13,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2022
Saint-Pierre_PH01,2022-04-28,Epinephelus merra,Acropore digité,3.0,20,Substrat dur colonisé,20,60010520,55.47366,-21.3457,Belt,2022
Saint-Pierre_PH01,2022-04-28,Epinephelus merra,Algues gazonnantes,4.0,8,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2022
Saint-Pierre_PH01,2022-04-28,Epinephelus merra,Algues gazonnantes,5.0,16,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2022
Saint-Pierre_PH01,2022-04-28,Epinephelus merra,Algues gazonnantes,6.0,12,Corail mort en place,20,60010520,55.47366,-21.3457,Belt,2022
Saint-Pierre_PH02,2007-12-22,Epinephelus merra,Acropore branchu,1.0,18,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2007
Saint-Pierre_PH02,2009-01-13,,,1.0,,,20,60010521,55.47327,-21.34576,Belt,2009
Saint-Pierre_PH02,2010-01-22,Epinephelus merra,Acropore tabulaire,1.0,17,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2010
Saint-Pierre_PH02,2010-01-22,Epinephelus merra,Acropore branchu,2.0,17,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2010
Saint-Pierre_PH02,2011-02-01,Epinephelus merra,Algues gazonnantes,1.0,16,,20,60010521,55.47327,-21.34576,Belt,2011
Saint-Pierre_PH02,2011-02-01,Epinephelus merra,Acropore branchu,2.0,15,Substrat dur colonisé,20,60010521,55.47327,-21.34576,Belt,2011
