Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,REPLICAT_Longueur_transect,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,OBSERVATION_Coordonnees_MAXX,OBSERVATION_Coordonnees_MAXY,REPLICAT_Substrat_Protocole_LIT,Flag,Year
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,9,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Dalle corallienne,substrat,2020
Saint-Leu_LP07,2020-04-08,,,10,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Sable,substrat,2020
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,11,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2020
Saint-Leu_LP07,2020-04-08,,,12,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Sable,substrat,2020
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,13,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Dalle corallienne,substrat,2020
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,14,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2020
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,15,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Dalle corallienne,substrat,2020
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,16,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2020
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,17,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Dalle corallienne,substrat,2020
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,18,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2020
Saint-Leu_LP07,2020-04-08,,Algues gazonnantes,19,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Débris,substrat,2020
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,1,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2021-01-05,,,2,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Sable,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,3,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2021-01-05,,,4,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Dalle corallienne,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,5,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2021-01-05,,,6,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Débris,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,7,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2021-01-05,,,8,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Sable,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,9,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Dalle corallienne,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,10,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,11,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,12,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2021-01-05,,,13,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Sable,substrat,2021
Saint-Leu_LP07,2021-01-05,,,14,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Débris,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,15,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2021-01-05,,,16,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Dalle corallienne,substrat,2021
Saint-Leu_LP07,2021-01-05,,Algues gazonnantes,17,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2021
Saint-Leu_LP07,2022-03-28,,Algues gazonnantes,1,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2022
Saint-Leu_LP07,2022-03-28,,Algues gazonnantes,2,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Dalle corallienne,substrat,2022
Saint-Leu_LP07,2022-03-28,,Algues gazonnantes,3,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2022
Saint-Leu_LP07,2022-03-28,,Algues gazonnantes,4,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Débris,substrat,2022
Saint-Leu_LP07,2022-03-28,,Algues gazonnantes,5,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2022
Saint-Leu_LP07,2022-03-28,,,6,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Sable,substrat,2022
Saint-Leu_LP07,2022-03-28,,Algues gazonnantes,7,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Corail mort en place,substrat,2022
Saint-Leu_LP07,2022-03-28,,Algues gazonnantes,8,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Débris,substrat,2022
Saint-Leu_LP07,2022-03-28,,,9,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Sable,substrat,2022
Saint-Leu_LP07,2022-03-28,,Algues gazonnantes,10,20,60010506,55.28509,-21.16568,55.28509,-21.16568,Débris,substrat,2022
Saint-Leu_LP08,2007-12-18,,,1,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Dalle corallienne,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore submassif,2,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,3,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Dalle corallienne,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore encroutant,4,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,5,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore massif,6,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,7,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore submassif,8,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,9,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore massif,10,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,11,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore submassif,12,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,Algues gazonnantes,13,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore submassif,14,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,15,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore submassif,16,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,Algues gazonnantes,17,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2007
Saint-Leu_LP08,2007-12-18,,Acropore digité,18,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,19,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Dalle corallienne,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore submassif,20,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,Acropore digité,21,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,22,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Dalle corallienne,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore submassif,23,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2007-12-18,,,24,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2007
Saint-Leu_LP08,2007-12-18,,Non-Acropore encroutant,25,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2007
Saint-Leu_LP08,2009-01-12,,Acropore digité,1,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,Algues gazonnantes,2,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2009
Saint-Leu_LP08,2009-01-12,,Algues gazonnantes,3,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2009
Saint-Leu_LP08,2009-01-12,,Acropore branchu,4,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,,5,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2009
Saint-Leu_LP08,2009-01-12,,Acropore branchu,6,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,Algues gazonnantes,7,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2009
Saint-Leu_LP08,2009-01-12,,Acropore digité,8,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,Non-Acropore foliacé,9,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,,10,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2009
Saint-Leu_LP08,2009-01-12,,Acropore branchu,11,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,Algues gazonnantes,12,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2009
Saint-Leu_LP08,2009-01-12,,Acropore branchu,13,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,Non-Acropore foliacé,14,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,,15,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2009
Saint-Leu_LP08,2009-01-12,,Acropore branchu,16,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2009
Saint-Leu_LP08,2009-01-12,,Algues gazonnantes,17,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2009
Saint-Leu_LP08,2010-01-29,,Non-Acropore submassif,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2010
Saint-Leu_LP08,2010-01-29,,Non-Acropore foliacé,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2010
Saint-Leu_LP08,2010-01-29,,Acropore branchu,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2010
Saint-Leu_LP08,2010-01-29,,Acropore branchu,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2010
Saint-Leu_LP08,2010-01-29,,Non-Acropore submassif,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2010
Saint-Leu_LP08,2010-01-29,,Acropore branchu,11,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,12,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2010
Saint-Leu_LP08,2010-01-29,,Acropore digité,13,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,14,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2010
Saint-Leu_LP08,2010-01-29,,Acropore digité,15,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,16,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2010
Saint-Leu_LP08,2010-01-29,,Non-Acropore submassif,17,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Acropore branchu,18,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Non-Acropore foliacé,19,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,20,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2010
Saint-Leu_LP08,2010-01-29,,,21,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2010
Saint-Leu_LP08,2010-01-29,,Autres,22,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,,23,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2010
Saint-Leu_LP08,2010-01-29,,Non-Acropore submassif,24,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Non-Acropore champignons (libre),25,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2010
Saint-Leu_LP08,2010-01-29,,Algues gazonnantes,26,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2010
Saint-Leu_LP08,2010-01-29,,Acropore branchu,27,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2010-01-29,,Acropore digité,28,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2010
Saint-Leu_LP08,2011-03-02,,Algues gazonnantes,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2011
Saint-Leu_LP08,2011-03-02,,Acropore branchu,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2011
Saint-Leu_LP08,2011-03-02,,Algues gazonnantes,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2011
Saint-Leu_LP08,2011-03-02,,Acropore branchu,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2011
Saint-Leu_LP08,2012-05-15,,,1,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2012
Saint-Leu_LP08,2012-05-15,,Non-Acropore foliacé,2,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2012
Saint-Leu_LP08,2012-05-15,,,3,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2012
Saint-Leu_LP08,2012-05-15,,Non-Acropore massif,4,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2012
Saint-Leu_LP08,2012-05-15,,Algues gazonnantes,5,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2012
Saint-Leu_LP08,2012-05-15,,,6,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2012
Saint-Leu_LP08,2012-05-15,,,7,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2012
Saint-Leu_LP08,2012-05-15,,Algues gazonnantes,8,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2012
Saint-Leu_LP08,2012-05-15,,Millépores,9,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2012
Saint-Leu_LP08,2012-05-15,,Algues calcaires récifs,10,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2012
Saint-Leu_LP08,2012-05-15,,Non-Acropore massif,11,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2012
Saint-Leu_LP08,2012-05-15,,Algues calcaires récifs,12,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2012
Saint-Leu_LP08,2012-05-15,,,13,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2012
Saint-Leu_LP08,2012-05-15,,Acropore branchu,14,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2012
Saint-Leu_LP08,2012-05-15,,Non-Acropore submassif,15,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2012
Saint-Leu_LP08,2012-05-15,,,16,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2012
Saint-Leu_LP08,2013-01-21,,Acropore branchu,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2013-01-21,,Acropore digité,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2013-01-21,,,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2013
Saint-Leu_LP08,2013-01-21,,,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2013
Saint-Leu_LP08,2013-01-21,,Acropore branchu,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2013-01-21,,,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2013-01-21,,Non-Acropore massif,11,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,,12,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2013
Saint-Leu_LP08,2013-01-21,,Acropore branchu,13,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,14,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,15,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,16,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,17,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2013
Saint-Leu_LP08,2013-01-21,,Acropore digité,18,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,19,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2013
Saint-Leu_LP08,2013-01-21,,Acropore digité,20,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Non-Acropore foliacé,21,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,22,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,23,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2013-01-21,,,24,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2013
Saint-Leu_LP08,2013-01-21,,Acropore branchu,25,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Millépores,26,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,27,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,28,20,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2013
Saint-Leu_LP08,2013-01-21,,Non-Acropore foliacé,29,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,,30,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2013
Saint-Leu_LP08,2013-01-21,,Acropore branchu,31,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2013
Saint-Leu_LP08,2013-01-21,,Algues gazonnantes,32,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2013
Saint-Leu_LP08,2014-02-18,,Acropore branchu,1,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2014
Saint-Leu_LP08,2014-02-18,,,2,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2014
Saint-Leu_LP08,2014-02-18,,Acropore branchu,3,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2014
Saint-Leu_LP08,2014-02-18,,Non-Acropore submassif,4,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2014
Saint-Leu_LP08,2014-02-18,,Algues gazonnantes,5,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2014
Saint-Leu_LP08,2014-02-18,,Acropore branchu,6,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2014
Saint-Leu_LP08,2014-02-18,,Algues gazonnantes,7,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2014
Saint-Leu_LP08,2014-02-18,,Acropore branchu,8,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2014
Saint-Leu_LP08,2014-02-18,,Algues gazonnantes,9,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2014
Saint-Leu_LP08,2014-02-18,,Acropore branchu,10,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2014
Saint-Leu_LP08,2014-02-18,,,11,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Sable,substrat,2014
Saint-Leu_LP08,2014-02-18,,Acropore branchu,12,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2014
Saint-Leu_LP08,2014-02-18,,Algues gazonnantes,13,20,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2014
Saint-Leu_LP08,2015-02-02,,Algues gazonnantes,1,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2015
Saint-Leu_LP08,2015-02-02,,Non-Acropore massif,2,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2015
Saint-Leu_LP08,2015-02-02,,Algues gazonnantes,3,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2015
Saint-Leu_LP08,2015-02-02,,Non-Acropore massif,4,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2015
Saint-Leu_LP08,2015-02-02,,Algues gazonnantes,5,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2015
Saint-Leu_LP08,2015-02-02,,Non-Acropore submassif,6,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2015
Saint-Leu_LP08,2015-02-02,,Algues gazonnantes,7,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2015
Saint-Leu_LP08,2015-02-02,,Non-Acropore massif,8,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2015
Saint-Leu_LP08,2015-02-02,,Algues gazonnantes,9,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2015
Saint-Leu_LP08,2015-02-02,,Non-Acropore massif,10,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2015
Saint-Leu_LP08,2015-02-02,,Algues gazonnantes,11,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2015
Saint-Leu_LP08,2016-01-26,,Acropore branchu,1,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2016
Saint-Leu_LP08,2016-01-26,,Algues gazonnantes,2,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Corail mort en place,substrat,2016
Saint-Leu_LP08,2016-01-26,,Acropore branchu,3,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2016
Saint-Leu_LP08,2016-01-26,,,4,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Débris,substrat,2016
Saint-Leu_LP08,2016-01-26,,Algues gazonnantes,5,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,,substrat,2016
Saint-Leu_LP08,2016-01-26,,Acropore branchu,6,2000,60010507,55.28615,-21.17388,55.28615,-21.17388,Substrat dur colonisé,substrat,2016
